MP_15116_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-07-30;+++;Klebsiella pneumoniae;574;957e6d54-9e39-4411-b40a-aba10c9dd80e;2.425;+++;Klebsiella pneumoniae;72407;a9d7959d-f118-4767-8c3d-45a1d78a55b6;2.384;+++;Klebsiella pneumoniae;573;4a03d1e5-1c17-4b90-8d94-5091e2e7d7f8;2.368;+++;Klebsiella pneumoniae;72407;3e02cabe-a9bd-4c66-bf2f-a615da9ba322;2.307;+++;Klebsiella pneumoniae;573;7e842d1d-d2e0-4346-9cfc-093c4642afda;2.296;+++;Klebsiella pneumoniae;72407;feea4ab1-8d78-4d76-a3fa-8c3935cae865;2.255;+++;Klebsiella pneumoniae;574;d0bae1a8-8c08-482c-81d7-eb39ae1d9bd0;22.febr;+++;Klebsiella pneumoniae;573;64325e4d-299c-4140-9e74-b41e5df11188;2.193;+++;Klebsiella variicola;244366;e6c028ed-e721-403d-a108-f966529dc6e3;2.086;+++;Klebsiella variicola;244366;1a6e49cf-f341-4bcb-b422-a3c1ab0d84cc;2.028
MP_15169_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-07-31;++;Purpureocillium lilacinum;33203;9d5cb414-3c36-4f76-9958-490fe9716cbd;2.268;++;Purpureocillium lilacinum;33203;a5d21508-1b97-47ca-a3b7-a6c6b015d386;2.209;++;Purpureocillium lilacinum;33203;fcab5b98-04ac-49ea-9de5-1c527c9e4793;2.198;++;Purpureocillium lilacinum;33203;69ea5608-85c9-4180-b76f-0ec5c74d08a1;2.183;-;not reliable identification;E1;9c925246-bf7e-403c-97ad-f043364ac0e3;1.247;-;not reliable identification;E1;e1befc12-f000-4b0b-9a75-ad5b7b5b7619;1.205;-;not reliable identification;E1;d44b0ddd-78fc-48e5-80c3-08291aaef29c;1.171;-;not reliable identification;E1;631e1d31-81bd-4f97-b16b-195a5e43cfa9;1.124;-;not reliable identification;E1;8ebe7763-8087-448d-99c5-7a63707a0ad0;1.111;-;not reliable identification;E1;2b6d077e-5b56-401d-b1f9-05972b7845d0;1.111
MP_15170_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-07-31;+++;Pseudomonas aeruginosa;287;38bfc6b2-0d40-4dac-a708-9da074ce7620;2.429;+++;Pseudomonas aeruginosa;287;72ebaba8-7c81-4542-88f1-2e90c22a9052;2.372;+++;Pseudomonas aeruginosa;287;d004eab4-ad2a-479d-b766-763965785078;2.235;+++;Pseudomonas aeruginosa;287;6333981a-a62f-4911-a7b8-37598e693259;2.155;+++;Pseudomonas aeruginosa;287;0d3d7151-7d8c-4d56-bcc6-b88f866265bd;2.151;+++;Pseudomonas aeruginosa;287;3b5c3637-f22d-416d-ad48-72cc02026f8c;2.042;+;Pseudomonas aeruginosa;287;69c0c822-e4a9-4981-afe0-051b47c788f8;1.953;+;Pseudomonas aeruginosa;287;c1d88cd1-078e-4e90-8d2b-184cf16f4671;1.929;+;Pseudomonas aeruginosa;287;b14ce8a8-56b6-4918-9c5e-d7a94246693a;1.867;-;not reliable identification;E1;604a416d-cd99-45cb-b0b9-cc1f437f5eae;1.461
MP_15171_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-07-31;+++;Escherichia coli;562;d44b0ddd-78fc-48e5-80c3-08291aaef29c;2.311;+++;Escherichia coli;562;13a7f9d9-6248-415b-bb12-ca4fe9082a8c;2.257;+++;Escherichia coli;562;5da4606c-708e-4678-985d-805bda7ce7b9;2.177;+++;Escherichia coli;562;70219c15-0aee-4002-925a-d8a193c05d5c;2.135;+++;Escherichia coli;562;879137bf-678f-4d58-a599-fa9090c29832;2.131;+++;Escherichia coli;562;631e1d31-81bd-4f97-b16b-195a5e43cfa9;2.128;+++;Escherichia coli;562;3f402e73-bcef-40b1-9014-8a28878f12c5;2.106;+++;Escherichia coli;562;12486f06-3abc-4c64-a35e-f33002b47178;2.044;+++;Escherichia coli;562;4a752505-cecf-4f86-96bf-5dc9de266913;2.034;+++;Escherichia coli;562;2d24f556-4c5d-4f55-bc0b-6b8e39158181;2.031
MP_15172_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-07-31;+++;Staphylococcus aureus;46170;361b80ac-1418-46d5-8c97-b85bdffa2c3d;2.244;+++;Staphylococcus aureus;1280;ce942bd6-6eca-47d3-bd9b-0ed546704b95;2.199;+++;Staphylococcus aureus;1280;d43baae2-a806-4825-8ebb-3ecd33e22b5c;16.febr;+++;Staphylococcus aureus;46170;503de69a-8c75-4c2f-a953-78a2773369de;2.121;+++;Staphylococcus aureus;46170;dfa8d81d-b11a-4f2d-a68c-0f96e50f9af8;01.febr;+++;Staphylococcus aureus;46170;57edd36f-c9c5-4820-ac5a-68d7180bb3ea;2.067;+++;Staphylococcus aureus;46170;05922cb4-8a79-4559-9f14-e8085d4c2896;2.024;+;Staphylococcus aureus;1280;f2cfe654-ff28-4488-b0e6-d60e062cb065;1.962;+;Staphylococcus aureus;46170;402080c9-76b1-435b-9648-f6221f218258;1.96;+;Staphylococcus aureus;46170;d7514fe4-4306-47a7-b755-63575793a855;1.953
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
